Left_X,Left_Y,Right_X,Right_Y,Norm_X,Norm_Y,Gaze_Direction
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
240,274,326,275,0.2682926829268293,0.5277777777777778,LEFT
239,274,326,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,326,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,326,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
239,274,325,275,0.2619047619047619,0.5277777777777778,LEFT
239,274,325,275,0.2682926829268293,0.5277777777777778,LEFT
239,274,325,275,0.2682926829268293,0.5277777777777778,LEFT
239,274,325,275,0.2682926829268293,0.5277777777777778,LEFT
239,274,325,275,0.2682926829268293,0.5277777777777778,LEFT
239,274,325,275,0.2682926829268293,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,325,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.24390243902439024,0.5277777777777778,LEFT
238,274,324,275,0.25,0.5277777777777778,LEFT
238,274,324,275,0.25,0.5277777777777778,LEFT
238,274,324,275,0.2682926829268293,0.5277777777777778,LEFT
238,274,324,275,0.2682926829268293,0.5277777777777778,LEFT
238,274,324,275,0.2682926829268293,0.5277777777777778,LEFT
238,274,324,275,0.2682926829268293,0.5277777777777778,LEFT
238,275,324,275,0.2682926829268293,0.5555555555555556,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,275,0.2682926829268293,0.5294117647058824,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
238,275,324,276,0.2682926829268293,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5588235294117647,LEFT
237,275,324,276,0.24390243902439024,0.5277777777777778,LEFT
237,275,324,276,0.24390243902439024,0.5277777777777778,LEFT
237,275,324,276,0.24390243902439024,0.5277777777777778,LEFT
237,275,324,276,0.24390243902439024,0.5277777777777778,LEFT
237,275,324,276,0.25,0.5277777777777778,LEFT
237,275,324,276,0.25,0.5277777777777778,LEFT
237,275,324,276,0.25,0.5277777777777778,LEFT
237,275,324,276,0.25,0.5277777777777778,LEFT
237,275,324,276,0.2682926829268293,0.5277777777777778,LEFT
237,275,324,276,0.2682926829268293,0.5277777777777778,LEFT
237,275,324,276,0.2682926829268293,0.5277777777777778,LEFT
237,275,324,276,0.2682926829268293,0.5277777777777778,LEFT
237,275,323,276,0.2682926829268293,0.5277777777777778,LEFT
237,275,323,276,0.2682926829268293,0.5277777777777778,LEFT
237,275,323,276,0.2682926829268293,0.5277777777777778,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.25,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
235,275,322,275,0.24390243902439024,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
236,275,322,275,0.2682926829268293,0.5,LEFT
265,274,350,275,0.7560975609756098,0.5588235294117647,RIGHT
265,274,350,275,0.7317073170731707,0.5588235294117647,RIGHT
265,274,350,275,0.7317073170731707,0.5588235294117647,RIGHT
265,274,350,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,350,275,0.7560975609756098,0.5588235294117647,RIGHT
266,274,350,275,0.7560975609756098,0.5588235294117647,RIGHT
266,274,351,275,0.75,0.5588235294117647,RIGHT
266,274,351,275,0.75,0.5588235294117647,RIGHT
266,274,351,275,0.75,0.5588235294117647,RIGHT
266,274,351,275,0.75,0.5588235294117647,RIGHT
266,274,351,275,0.75,0.5588235294117647,RIGHT
266,274,351,275,0.75,0.5588235294117647,RIGHT
266,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
266,274,351,275,0.725,0.5588235294117647,RIGHT
266,274,351,275,0.725,0.5588235294117647,RIGHT
266,274,351,275,0.725,0.5588235294117647,RIGHT
266,274,351,275,0.725,0.5588235294117647,RIGHT
266,274,351,275,0.725,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,351,275,0.75,0.5588235294117647,RIGHT
267,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,351,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.7317073170731707,0.5588235294117647,RIGHT
267,274,352,275,0.725,0.5588235294117647,RIGHT
267,274,352,275,0.725,0.5588235294117647,RIGHT
267,274,352,275,0.725,0.5588235294117647,RIGHT
267,274,352,275,0.725,0.5588235294117647,RIGHT
267,274,352,275,0.725,0.5588235294117647,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
268,274,353,276,0.75,0.5882352941176471,RIGHT
269,274,353,276,0.75,0.5882352941176471,RIGHT
269,275,354,276,0.725,0.6176470588235294,RIGHT
269,275,354,276,0.725,0.6176470588235294,RIGHT
270,275,355,276,0.75,0.6176470588235294,RIGHT
270,275,355,276,0.75,0.6176470588235294,RIGHT
270,275,355,276,0.75,0.6176470588235294,RIGHT
270,275,355,276,0.75,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.6176470588235294,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.7317073170731707,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.725,0.59375,RIGHT
270,275,355,276,0.7073170731707317,0.59375,RIGHT
271,275,356,276,0.7317073170731707,0.59375,RIGHT
271,275,356,276,0.7317073170731707,0.59375,RIGHT
271,275,356,276,0.7317073170731707,0.59375,RIGHT
271,275,356,277,0.7317073170731707,0.625,RIGHT
271,275,356,277,0.7317073170731707,0.625,RIGHT
271,275,356,277,0.7317073170731707,0.625,RIGHT
271,275,356,277,0.7317073170731707,0.625,RIGHT
271,275,356,277,0.7317073170731707,0.625,RIGHT
271,275,356,277,0.7317073170731707,0.625,RIGHT
272,275,357,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.7073170731707317,0.5882352941176471,RIGHT
272,275,356,277,0.725,0.5882352941176471,RIGHT
272,275,356,277,0.725,0.5882352941176471,RIGHT
272,275,356,277,0.725,0.5882352941176471,RIGHT
272,275,356,277,0.725,0.5882352941176471,RIGHT
272,276,356,277,0.725,0.6176470588235294,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
272,276,356,277,0.725,0.59375,RIGHT
271,276,356,277,0.7,0.59375,CENTER
248,343,335,339,0.47368421052631576,0.23529411764705882,TOP
249,345,336,340,0.5,0.15625,TOP
249,346,336,341,0.5,0.20588235294117646,TOP
249,346,336,341,0.5,0.20588235294117646,TOP
249,346,336,341,0.5,0.20588235294117646,TOP
249,346,337,341,0.5,0.20588235294117646,TOP
249,346,337,341,0.5,0.20588235294117646,TOP
249,346,337,341,0.5,0.20588235294117646,TOP
249,346,337,341,0.5,0.20588235294117646,TOP
249,346,337,341,0.48717948717948717,0.20588235294117646,TOP
249,346,337,341,0.48717948717948717,0.20588235294117646,TOP
249,346,337,341,0.48717948717948717,0.20588235294117646,TOP
249,346,337,341,0.48717948717948717,0.20588235294117646,TOP
249,346,337,341,0.48717948717948717,0.20588235294117646,TOP
249,346,338,341,0.48717948717948717,0.20588235294117646,TOP
249,346,338,341,0.48717948717948717,0.20588235294117646,TOP
249,346,338,341,0.48717948717948717,0.15625,TOP
249,346,338,341,0.48717948717948717,0.15625,TOP
249,346,338,341,0.48717948717948717,0.15625,TOP
249,346,338,341,0.48717948717948717,0.15625,TOP
249,346,338,341,0.48717948717948717,0.15625,TOP
249,347,338,341,0.48717948717948717,0.1875,TOP
249,347,338,342,0.48717948717948717,0.20588235294117646,TOP
249,347,338,342,0.48717948717948717,0.20588235294117646,TOP
249,347,338,342,0.48717948717948717,0.20588235294117646,TOP
249,347,338,341,0.48717948717948717,0.17647058823529413,TOP
249,347,338,342,0.47368421052631576,0.20588235294117646,TOP
249,347,338,342,0.47368421052631576,0.20588235294117646,TOP
249,347,338,341,0.47368421052631576,0.17647058823529413,TOP
249,347,338,341,0.47368421052631576,0.1875,TOP
249,347,338,341,0.47368421052631576,0.1875,TOP
249,347,338,342,0.46153846153846156,0.21875,TOP
249,347,338,341,0.46153846153846156,0.1875,TOP
249,347,338,341,0.46153846153846156,0.1875,TOP
249,347,338,341,0.46153846153846156,0.1875,TOP
249,347,339,341,0.46153846153846156,0.1875,TOP
249,347,339,341,0.46153846153846156,0.1875,TOP
249,347,339,341,0.46153846153846156,0.1875,TOP
249,347,339,341,0.46153846153846156,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.1875,TOP
250,347,339,341,0.48717948717948717,0.23529411764705882,TOP
250,347,339,341,0.48717948717948717,0.23529411764705882,TOP
250,346,339,341,0.48717948717948717,0.20588235294117646,TOP
250,346,339,341,0.48717948717948717,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.20588235294117646,TOP
250,346,339,341,0.475,0.21875,TOP
250,346,339,341,0.475,0.21875,TOP
250,346,339,340,0.475,0.23529411764705882,TOP
250,345,339,340,0.475,0.20588235294117646,TOP
250,345,339,340,0.475,0.20588235294117646,TOP
250,345,339,340,0.475,0.20588235294117646,TOP
250,345,339,340,0.475,0.20588235294117646,TOP
250,345,339,340,0.475,0.20588235294117646,TOP
250,345,339,339,0.475,0.17647058823529413,TOP
250,344,339,339,0.475,0.20588235294117646,TOP
250,344,339,339,0.475,0.20588235294117646,TOP
250,344,339,339,0.475,0.20588235294117646,TOP
250,344,339,339,0.475,0.20588235294117646,TOP
250,344,339,338,0.475,0.17647058823529413,TOP
250,344,339,338,0.475,0.17647058823529413,TOP
250,344,339,338,0.475,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.1875,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,339,338,0.4878048780487805,0.17647058823529413,TOP
251,344,340,338,0.4878048780487805,0.17647058823529413,TOP
251,344,340,338,0.4878048780487805,0.17647058823529413,TOP
251,344,340,338,0.4878048780487805,0.17647058823529413,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.4878048780487805,0.21875,TOP
251,344,340,339,0.4878048780487805,0.21875,TOP
251,344,340,339,0.4878048780487805,0.21875,TOP
251,344,340,339,0.4878048780487805,0.21875,TOP
251,344,340,339,0.4878048780487805,0.21875,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.2647058823529412,TOP
251,344,340,339,0.4878048780487805,0.25,TOP
251,344,340,339,0.4878048780487805,0.25,TOP
251,344,340,339,0.4878048780487805,0.25,TOP
251,344,340,339,0.4878048780487805,0.25,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.4878048780487805,0.20588235294117646,TOP
251,344,340,339,0.47619047619047616,0.20588235294117646,TOP
251,344,340,339,0.47619047619047616,0.20588235294117646,TOP
251,344,340,339,0.47619047619047616,0.20588235294117646,TOP
251,344,340,339,0.47619047619047616,0.20588235294117646,TOP
252,344,340,339,0.5,0.20588235294117646,TOP
252,344,340,339,0.5,0.20588235294117646,TOP
252,344,340,339,0.5,0.20588235294117646,TOP
252,344,340,339,0.5,0.20588235294117646,TOP
252,344,340,339,0.5,0.20588235294117646,TOP
252,344,340,339,0.5,0.20588235294117646,TOP
252,344,340,339,0.4878048780487805,0.20588235294117646,TOP
252,344,340,339,0.4878048780487805,0.20588235294117646,TOP
252,344,340,339,0.4878048780487805,0.20588235294117646,TOP
252,344,341,339,0.4878048780487805,0.20588235294117646,TOP
272,264,348,277,0.5135135135135135,0.96875,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
273,266,350,278,0.4864864864864865,0.9375,BOTTOM
273,266,350,278,0.4864864864864865,0.9375,BOTTOM
273,266,350,278,0.4864864864864865,0.9375,BOTTOM
273,266,350,278,0.4864864864864865,0.9375,BOTTOM
274,266,350,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5135135135135135,0.9375,BOTTOM
274,266,351,278,0.5,0.9333333333333333,BOTTOM
274,266,351,278,0.5,0.9333333333333333,BOTTOM
274,266,351,278,0.5,0.9333333333333333,BOTTOM
274,266,351,278,0.4864864864864865,0.9333333333333333,BOTTOM
274,266,351,278,0.4864864864864865,0.9333333333333333,BOTTOM
274,266,351,278,0.4864864864864865,0.9333333333333333,BOTTOM
274,266,351,278,0.4864864864864865,0.9333333333333333,BOTTOM
275,266,351,278,0.5135135135135135,0.9333333333333333,BOTTOM
275,267,352,278,0.5135135135135135,0.9666666666666667,BOTTOM
275,267,352,278,0.5135135135135135,0.9666666666666667,BOTTOM
275,267,352,278,0.5135135135135135,0.90625,BOTTOM
275,267,352,278,0.5135135135135135,0.90625,BOTTOM
275,267,352,278,0.5135135135135135,0.90625,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9375,BOTTOM
275,267,352,279,0.5135135135135135,0.9333333333333333,BOTTOM
275,267,352,279,0.5135135135135135,0.9333333333333333,BOTTOM
275,267,352,279,0.5135135135135135,0.9333333333333333,BOTTOM
275,268,352,279,0.5135135135135135,0.9666666666666667,BOTTOM
275,268,352,280,0.5135135135135135,0.9375,BOTTOM
275,268,352,280,0.5135135135135135,0.9375,BOTTOM
275,268,352,280,0.5135135135135135,0.9375,BOTTOM
275,268,352,280,0.5,0.9375,BOTTOM
275,268,352,280,0.5,0.9375,BOTTOM
275,268,352,280,0.5,0.9375,BOTTOM
275,268,352,280,0.5,0.9375,BOTTOM
275,268,352,280,0.5,0.9375,BOTTOM
275,268,353,280,0.5,0.9375,BOTTOM
275,268,353,280,0.5,0.9375,BOTTOM
275,268,352,280,0.4864864864864865,0.9375,BOTTOM
275,268,352,280,0.4864864864864865,0.9375,BOTTOM
275,268,352,280,0.4864864864864865,0.9375,BOTTOM
275,268,352,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,280,0.4864864864864865,0.9375,BOTTOM
275,268,353,281,0.5,0.96875,BOTTOM
275,268,353,281,0.5,0.96875,BOTTOM
275,268,353,281,0.5,0.9666666666666667,BOTTOM
275,268,352,281,0.5,0.90625,BOTTOM
275,268,352,281,0.5,0.90625,BOTTOM
275,269,352,281,0.5,0.9375,BOTTOM
275,269,352,281,0.5,0.9375,BOTTOM
275,269,352,281,0.4864864864864865,0.9375,BOTTOM
275,269,352,281,0.4864864864864865,0.9375,BOTTOM
275,269,352,281,0.4864864864864865,0.9375,BOTTOM
276,269,353,281,0.5135135135135135,0.9375,BOTTOM
276,269,353,281,0.4864864864864865,0.9375,BOTTOM
276,269,353,281,0.4864864864864865,0.9375,BOTTOM
276,269,354,281,0.4864864864864865,0.9375,BOTTOM
277,269,354,281,0.5135135135135135,0.9375,BOTTOM
277,269,354,281,0.5,0.9375,BOTTOM
277,269,354,282,0.4864864864864865,0.96875,BOTTOM
277,269,354,282,0.4864864864864865,0.96875,BOTTOM
278,269,354,282,0.5135135135135135,0.96875,BOTTOM
278,269,354,282,0.5135135135135135,0.96875,BOTTOM
